membership,partition,partition_position,row_id,true_label,binary_group,family_group
0,target_validation,3491,105127,1,Attack,DoS
0,target_validation,11088,82141,0,Normal,Normal
1,target_train,62645,2702,1,Attack,DoS
1,target_train,75215,104945,0,Normal,Normal
1,target_train,56343,107797,0,Normal,Normal
0,target_validation,5354,114693,0,Normal,Normal
0,target_validation,3051,113331,1,Attack,DoS
0,target_validation,7206,96076,0,Normal,Normal
1,target_train,12584,85751,1,Attack,DoS
0,target_validation,6899,119604,0,Normal,Normal
0,target_validation,10793,81374,0,Normal,Normal
1,target_train,13606,26514,0,Normal,Normal
1,target_train,51629,98622,0,Normal,Normal
1,target_train,71147,95028,1,Attack,Probe
1,target_train,22410,39404,1,Attack,DoS
1,target_train,36137,112845,1,Attack,DoS
1,target_train,1254,31185,1,Attack,DoS
1,target_train,81780,99203,0,Normal,Normal
0,target_validation,344,1633,1,Attack,Probe
1,target_train,27270,114295,1,Attack,DoS
1,target_train,61566,13253,0,Normal,Normal
1,target_train,63688,109273,1,Attack,DoS
0,target_validation,11574,60031,1,Attack,DoS
0,target_validation,9499,75334,0,Normal,Normal
0,target_validation,12548,94378,0,Normal,Normal
0,target_validation,5703,50385,1,Attack,DoS
0,target_validation,958,97135,0,Normal,Normal
1,target_train,58097,111419,0,Normal,Normal
1,target_train,34972,78082,0,Normal,Normal
1,target_train,84110,94107,0,Normal,Normal
0,target_validation,11350,118828,1,Attack,DoS
1,target_train,67702,108247,0,Normal,Normal
1,target_train,60002,10317,0,Normal,Normal
1,target_train,38618,26466,1,Attack,DoS
1,target_train,7286,68739,0,Normal,Normal
1,target_train,2469,71205,0,Normal,Normal
0,target_validation,11438,10580,1,Attack,Probe
1,target_train,63316,29597,0,Normal,Normal
1,target_train,50543,9331,0,Normal,Normal
0,target_validation,4280,116925,1,Attack,DoS
0,target_validation,7053,57924,0,Normal,Normal
1,target_train,63087,6770,0,Normal,Normal
0,target_validation,1934,56857,0,Normal,Normal
1,target_train,52350,39874,1,Attack,DoS
1,target_train,77466,51257,0,Normal,Normal
0,target_validation,6406,76605,1,Attack,DoS
1,target_train,62902,24624,1,Attack,DoS
0,target_validation,7165,86106,1,Attack,DoS
0,target_validation,1468,75925,0,Normal,Normal
0,target_validation,1651,304,0,Normal,Normal
0,target_validation,523,66687,1,Attack,DoS
1,target_train,35241,118844,0,Normal,Normal
0,target_validation,6891,44343,0,Normal,Normal
1,target_train,42527,56804,0,Normal,Normal
0,target_validation,2066,106615,1,Attack,DoS
0,target_validation,9232,13142,1,Attack,DoS
1,target_train,64562,49329,1,Attack,DoS
0,target_validation,11247,105405,1,Attack,DoS
1,target_train,48033,27403,1,Attack,DoS
1,target_train,68174,51065,1,Attack,Probe
0,target_validation,10523,67583,0,Normal,Normal
1,target_train,63529,89540,1,Attack,Probe
1,target_train,20317,103119,0,Normal,Normal
0,target_validation,8727,77228,0,Normal,Normal
1,target_train,86771,47230,1,Attack,Probe
1,target_train,36232,91639,0,Normal,Normal
1,target_train,25242,45450,0,Normal,Normal
1,target_train,39896,26778,1,Attack,Probe
1,target_train,15238,111885,0,Normal,Normal
1,target_train,35034,49206,1,Attack,DoS
0,target_validation,7427,64769,1,Attack,DoS
1,target_train,53571,16662,1,Attack,Probe
0,target_validation,12291,47298,1,Attack,DoS
0,target_validation,5033,116210,0,Normal,Normal
0,target_validation,12331,10034,0,Normal,Normal
1,target_train,76344,107536,0,Normal,Normal
1,target_train,73153,120915,0,Normal,Normal
0,target_validation,9452,82082,1,Attack,DoS
1,target_train,7726,104656,0,Normal,Normal
0,target_validation,10580,25296,1,Attack,DoS
0,target_validation,2529,122996,1,Attack,Probe
1,target_train,72954,27017,0,Normal,Normal
1,target_train,19200,94667,0,Normal,Normal
0,target_validation,5295,59240,0,Normal,Normal
1,target_train,60028,103713,1,Attack,DoS
0,target_validation,8684,59285,1,Attack,DoS
1,target_train,65443,3478,1,Attack,DoS
0,target_validation,7030,62719,1,Attack,DoS
1,target_train,81804,17311,0,Normal,Normal
0,target_validation,1064,113484,1,Attack,Probe
1,target_train,8727,58840,0,Normal,Normal
1,target_train,53968,118453,0,Normal,Normal
0,target_validation,10210,57361,1,Attack,Probe
0,target_validation,9507,79694,0,Normal,Normal
1,target_train,5216,46246,0,Normal,Normal
0,target_validation,9382,56974,0,Normal,Normal
1,target_train,27973,83031,1,Attack,Probe
1,target_train,81619,29806,0,Normal,Normal
1,target_train,70688,102607,0,Normal,Normal
0,target_validation,4903,116683,0,Normal,Normal
0,target_validation,866,86553,0,Normal,Normal
0,target_validation,3882,90056,1,Attack,DoS
1,target_train,16038,37998,0,Normal,Normal
1,target_train,54652,26092,0,Normal,Normal
1,target_train,3448,29378,1,Attack,Probe
0,target_validation,1079,77052,0,Normal,Normal
0,target_validation,4978,95212,0,Normal,Normal
1,target_train,35240,9618,1,Attack,Probe
1,target_train,11472,121032,1,Attack,DoS
1,target_train,82673,84645,1,Attack,DoS
1,target_train,66390,43234,0,Normal,Normal
0,target_validation,6221,65831,1,Attack,Probe
1,target_train,5696,122242,0,Normal,Normal
1,target_train,5234,27306,1,Attack,Probe
0,target_validation,11864,117821,1,Attack,DoS
0,target_validation,11940,70486,0,Normal,Normal
1,target_train,83390,76687,1,Attack,DoS
1,target_train,18239,77436,0,Normal,Normal
1,target_train,23510,10636,0,Normal,Normal
1,target_train,16402,109426,1,Attack,DoS
1,target_train,80867,23788,0,Normal,Normal
1,target_train,23615,67947,0,Normal,Normal
0,target_validation,12521,92556,0,Normal,Normal
0,target_validation,8141,102798,1,Attack,Probe
1,target_train,44561,50339,0,Normal,Normal
0,target_validation,9585,111227,0,Normal,Normal
0,target_validation,5322,110224,0,Normal,Normal
0,target_validation,2617,63476,1,Attack,DoS
1,target_train,62330,121422,1,Attack,DoS
1,target_train,50728,66381,1,Attack,DoS
1,target_train,81743,18787,0,Normal,Normal
0,target_validation,10898,16074,1,Attack,Probe
1,target_train,63452,38160,1,Attack,DoS
0,target_validation,8037,28435,1,Attack,DoS
0,target_validation,11772,85197,1,Attack,DoS
1,target_train,22156,105471,0,Normal,Normal
1,target_train,24883,7941,0,Normal,Normal
0,target_validation,9163,32596,1,Attack,DoS
1,target_train,75586,103683,0,Normal,Normal
1,target_train,84345,104715,0,Normal,Normal
0,target_validation,1032,64770,0,Normal,Normal
0,target_validation,3096,101921,0,Normal,Normal
0,target_validation,2870,12113,0,Normal,Normal
0,target_validation,5249,67144,0,Normal,Normal
1,target_train,63626,5985,1,Attack,DoS
1,target_train,36032,110195,1,Attack,DoS
1,target_train,1122,7007,0,Normal,Normal
0,target_validation,4850,83691,0,Normal,Normal
1,target_train,27986,58972,0,Normal,Normal
0,target_validation,8975,25667,1,Attack,DoS
0,target_validation,2433,60975,1,Attack,Rare
0,target_validation,7691,101787,1,Attack,DoS
1,target_train,45981,111798,1,Attack,DoS
1,target_train,35914,50605,1,Attack,DoS
0,target_validation,7706,25277,1,Attack,DoS
0,target_validation,11865,35153,1,Attack,DoS
0,target_validation,2086,66397,0,Normal,Normal
1,target_train,53152,65706,0,Normal,Normal
1,target_train,78199,74431,0,Normal,Normal
0,target_validation,11649,39866,0,Normal,Normal
0,target_validation,12576,17046,1,Attack,DoS
0,target_validation,5708,79644,0,Normal,Normal
1,target_train,5938,104371,1,Attack,Probe
1,target_train,63603,68672,1,Attack,DoS
0,target_validation,6506,41920,1,Attack,DoS
1,target_train,68302,65818,1,Attack,DoS
1,target_train,34638,23108,0,Normal,Normal
0,target_validation,1207,33287,1,Attack,DoS
1,target_train,61791,50214,1,Attack,DoS
1,target_train,22326,11334,0,Normal,Normal
0,target_validation,10125,123356,0,Normal,Normal
0,target_validation,1843,81842,0,Normal,Normal
1,target_train,1411,105469,0,Normal,Normal
1,target_train,10231,13499,1,Attack,Probe
0,target_validation,5229,81246,1,Attack,Probe
0,target_validation,1889,84637,0,Normal,Normal
0,target_validation,8923,28674,1,Attack,DoS
0,target_validation,469,3191,1,Attack,DoS
1,target_train,16678,107834,0,Normal,Normal
1,target_train,33889,63100,0,Normal,Normal
0,target_validation,11172,23829,0,Normal,Normal
1,target_train,36637,60802,0,Normal,Normal
1,target_train,77125,34805,0,Normal,Normal
0,target_validation,12371,68902,1,Attack,DoS
1,target_train,39241,30977,1,Attack,Probe
1,target_train,66852,1754,0,Normal,Normal
1,target_train,78335,67598,0,Normal,Normal
1,target_train,87394,70692,0,Normal,Normal
0,target_validation,10617,51182,0,Normal,Normal
0,target_validation,201,27322,0,Normal,Normal
1,target_train,23960,99504,0,Normal,Normal
0,target_validation,2279,89733,1,Attack,DoS
0,target_validation,8651,118396,1,Attack,DoS
0,target_validation,855,30610,1,Attack,DoS
1,target_train,52220,8567,0,Normal,Normal
0,target_validation,12415,40975,0,Normal,Normal
1,target_train,38287,26648,0,Normal,Normal
1,target_train,55389,112899,0,Normal,Normal
1,target_train,24866,124933,0,Normal,Normal
1,target_train,80577,111062,1,Attack,DoS
1,target_train,3438,119587,0,Normal,Normal
1,target_train,19491,102383,1,Attack,DoS
1,target_train,76817,78582,1,Attack,DoS
0,target_validation,8055,80047,1,Attack,DoS
0,target_validation,3618,97402,0,Normal,Normal
1,target_train,61294,106718,0,Normal,Normal
1,target_train,17423,19440,0,Normal,Normal
0,target_validation,10418,19989,0,Normal,Normal
0,target_validation,8972,74329,1,Attack,DoS
0,target_validation,5346,82415,1,Attack,Probe
1,target_train,70084,95793,1,Attack,DoS
1,target_train,85782,116596,0,Normal,Normal
1,target_train,39272,68348,1,Attack,DoS
1,target_train,13142,121396,0,Normal,Normal
0,target_validation,7367,4863,0,Normal,Normal
0,target_validation,5484,84748,1,Attack,DoS
0,target_validation,2545,87618,0,Normal,Normal
1,target_train,42452,27490,1,Attack,DoS
0,target_validation,8461,121386,1,Attack,DoS
0,target_validation,7327,9079,1,Attack,DoS
1,target_train,25771,102153,1,Attack,DoS
1,target_train,51793,111404,0,Normal,Normal
0,target_validation,6809,65006,1,Attack,Probe
1,target_train,71204,119926,1,Attack,Probe
0,target_validation,12157,28844,0,Normal,Normal
1,target_train,6543,49677,0,Normal,Normal
0,target_validation,2610,15446,0,Normal,Normal
0,target_validation,12542,62002,0,Normal,Normal
0,target_validation,695,48953,0,Normal,Normal
0,target_validation,12096,81140,0,Normal,Normal
1,target_train,58264,81708,0,Normal,Normal
0,target_validation,3044,13461,1,Attack,DoS
1,target_train,86668,11775,0,Normal,Normal
1,target_train,9455,43851,0,Normal,Normal
1,target_train,85645,102713,0,Normal,Normal
1,target_train,36107,34818,1,Attack,DoS
1,target_train,72295,73046,1,Attack,DoS
0,target_validation,258,80523,0,Normal,Normal
1,target_train,22886,83019,1,Attack,DoS
0,target_validation,12442,18161,0,Normal,Normal
0,target_validation,4521,50077,0,Normal,Normal
0,target_validation,6546,46869,0,Normal,Normal
0,target_validation,10874,5246,1,Attack,Probe
1,target_train,59233,16998,0,Normal,Normal
0,target_validation,1775,30329,0,Normal,Normal
1,target_train,68755,115933,0,Normal,Normal
0,target_validation,11090,26393,1,Attack,DoS
1,target_train,64639,33063,0,Normal,Normal
0,target_validation,10487,29913,1,Attack,DoS
1,target_train,53503,90385,1,Attack,DoS
0,target_validation,11886,36158,0,Normal,Normal
0,target_validation,10027,17010,0,Normal,Normal
1,target_train,20077,107053,1,Attack,Probe
0,target_validation,5678,8387,1,Attack,Probe
0,target_validation,5380,124225,0,Normal,Normal
1,target_train,79965,89132,1,Attack,DoS
1,target_train,5160,109054,0,Normal,Normal
0,target_validation,10763,117789,0,Normal,Normal
0,target_validation,1285,118139,1,Attack,DoS
1,target_train,4083,45865,1,Attack,Probe
0,target_validation,1694,33776,0,Normal,Normal
1,target_train,35804,122711,1,Attack,DoS
0,target_validation,10168,56430,0,Normal,Normal
0,target_validation,1223,12929,0,Normal,Normal
1,target_train,62521,106696,0,Normal,Normal
0,target_validation,1594,105957,1,Attack,DoS
1,target_train,15089,69202,1,Attack,DoS
0,target_validation,7099,11356,1,Attack,Probe
0,target_validation,468,44379,0,Normal,Normal
0,target_validation,12445,120772,0,Normal,Normal
0,target_validation,3986,99263,1,Attack,DoS
0,target_validation,4314,8191,0,Normal,Normal
1,target_train,37812,113418,1,Attack,DoS
0,target_validation,1722,121973,1,Attack,DoS
0,target_validation,690,65761,1,Attack,DoS
1,target_train,594,22173,0,Normal,Normal
0,target_validation,8949,37807,0,Normal,Normal
0,target_validation,4221,8151,1,Attack,DoS
0,target_validation,3068,111163,0,Normal,Normal
1,target_train,47520,30994,1,Attack,DoS
1,target_train,5691,65425,0,Normal,Normal
1,target_train,27,18191,1,Attack,DoS
1,target_train,30386,31789,1,Attack,DoS
1,target_train,2827,21550,0,Normal,Normal
0,target_validation,9229,59870,1,Attack,Probe
1,target_train,61443,4953,0,Normal,Normal
1,target_train,21136,56784,1,Attack,DoS
0,target_validation,5051,1824,1,Attack,DoS
1,target_train,78472,94855,0,Normal,Normal
1,target_train,63045,8958,0,Normal,Normal
0,target_validation,3218,54784,0,Normal,Normal
1,target_train,63955,13719,0,Normal,Normal
1,target_train,33614,77098,1,Attack,DoS
0,target_validation,9397,124840,0,Normal,Normal
1,target_train,14810,120753,0,Normal,Normal
0,target_validation,10347,11880,0,Normal,Normal
0,target_validation,10292,51197,1,Attack,DoS
1,target_train,30910,747,0,Normal,Normal
0,target_validation,8882,33531,1,Attack,DoS
1,target_train,5818,106736,0,Normal,Normal
1,target_train,41040,53547,1,Attack,DoS
1,target_train,85255,90406,1,Attack,DoS
1,target_train,86215,46215,0,Normal,Normal
1,target_train,15329,81662,1,Attack,DoS
0,target_validation,11171,8805,1,Attack,Probe
0,target_validation,8911,55192,0,Normal,Normal
1,target_train,34412,95329,0,Normal,Normal
0,target_validation,9009,58979,1,Attack,DoS
0,target_validation,1476,38415,0,Normal,Normal
1,target_train,48059,72514,1,Attack,DoS
1,target_train,61104,34779,0,Normal,Normal
1,target_train,20887,18326,0,Normal,Normal
1,target_train,24452,58041,1,Attack,Probe
1,target_train,42078,99485,1,Attack,DoS
1,target_train,47574,32205,1,Attack,Probe
0,target_validation,8837,38111,0,Normal,Normal
1,target_train,38904,93329,1,Attack,DoS
0,target_validation,3324,106648,1,Attack,DoS
1,target_train,71470,108662,1,Attack,DoS
0,target_validation,6389,6396,0,Normal,Normal
0,target_validation,1204,19959,1,Attack,DoS
1,target_train,48316,118922,1,Attack,DoS
1,target_train,74662,96993,0,Normal,Normal
0,target_validation,8166,76391,0,Normal,Normal
1,target_train,44465,107288,0,Normal,Normal
1,target_train,78010,70404,1,Attack,DoS
0,target_validation,9320,101059,1,Attack,Probe
0,target_validation,8898,79858,0,Normal,Normal
0,target_validation,7812,33847,0,Normal,Normal
1,target_train,57635,77431,1,Attack,DoS
0,target_validation,11270,86591,0,Normal,Normal
1,target_train,26908,111061,1,Attack,DoS
0,target_validation,1407,88000,1,Attack,DoS
1,target_train,72201,92577,0,Normal,Normal
0,target_validation,2476,83154,1,Attack,DoS
1,target_train,25598,20264,0,Normal,Normal
0,target_validation,11177,87491,1,Attack,DoS
1,target_train,59474,121941,0,Normal,Normal
0,target_validation,9005,90914,0,Normal,Normal
0,target_validation,2152,21215,0,Normal,Normal
1,target_train,68846,67567,1,Attack,DoS
0,target_validation,7924,9507,1,Attack,DoS
0,target_validation,721,78625,0,Normal,Normal
0,target_validation,5018,46789,0,Normal,Normal
1,target_train,63197,28643,0,Normal,Normal
1,target_train,80176,123504,1,Attack,DoS
0,target_validation,11283,69935,0,Normal,Normal
0,target_validation,7857,70136,1,Attack,DoS
1,target_train,48212,55078,0,Normal,Normal
1,target_train,41739,62891,0,Normal,Normal
1,target_train,12809,79410,0,Normal,Normal
0,target_validation,10233,119162,1,Attack,DoS
0,target_validation,7847,5389,0,Normal,Normal
1,target_train,51860,35967,1,Attack,DoS
1,target_train,57354,13748,0,Normal,Normal
1,target_train,82638,18770,1,Attack,DoS
1,target_train,4596,67454,1,Attack,DoS
0,target_validation,3851,11813,1,Attack,DoS
1,target_train,26972,79079,0,Normal,Normal
1,target_train,81549,114210,0,Normal,Normal
1,target_train,29595,46556,0,Normal,Normal
1,target_train,65555,20403,1,Attack,DoS
1,target_train,3607,75156,1,Attack,DoS
0,target_validation,9030,121873,0,Normal,Normal
1,target_train,2674,125420,0,Normal,Normal
1,target_train,37580,42125,1,Attack,Probe
1,target_train,1800,25615,0,Normal,Normal
0,target_validation,1087,51811,0,Normal,Normal
0,target_validation,9003,35747,1,Attack,DoS
1,target_train,20192,105938,0,Normal,Normal
0,target_validation,2536,101049,1,Attack,DoS
0,target_validation,11684,59873,0,Normal,Normal
1,target_train,45335,8133,1,Attack,DoS
1,target_train,80525,100356,1,Attack,DoS
1,target_train,39446,57401,0,Normal,Normal
1,target_train,74176,26509,0,Normal,Normal
1,target_train,1786,54134,0,Normal,Normal
1,target_train,27663,42963,1,Attack,DoS
1,target_train,56259,66164,0,Normal,Normal
1,target_train,71471,28374,0,Normal,Normal
0,target_validation,8780,25899,1,Attack,Probe
1,target_train,75801,8116,0,Normal,Normal
0,target_validation,6792,33800,0,Normal,Normal
0,target_validation,165,122943,0,Normal,Normal
1,target_train,80603,6235,1,Attack,DoS
0,target_validation,6664,13619,1,Attack,DoS
1,target_train,76261,75739,0,Normal,Normal
1,target_train,78213,9303,0,Normal,Normal
1,target_train,54181,40016,0,Normal,Normal
1,target_train,76950,68724,0,Normal,Normal
0,target_validation,7283,41615,0,Normal,Normal
1,target_train,10684,88865,0,Normal,Normal
1,target_train,74540,77697,1,Attack,DoS
0,target_validation,4938,37712,1,Attack,DoS
0,target_validation,3125,71199,0,Normal,Normal
0,target_validation,9031,58231,0,Normal,Normal
1,target_train,31928,39409,1,Attack,Probe
0,target_validation,3141,65030,0,Normal,Normal
0,target_validation,6363,104910,1,Attack,DoS
0,target_validation,4923,41028,0,Normal,Normal
0,target_validation,3192,47634,1,Attack,Probe
0,target_validation,1682,125878,1,Attack,Probe
0,target_validation,4612,98815,0,Normal,Normal
0,target_validation,6533,32104,0,Normal,Normal
0,target_validation,11931,113242,1,Attack,DoS
